gene,in_degree,centrality_rank,selected
FOXI3,199,7282,False
LINC01103,199,7283,False
MTND5P26,199,7284,False
DAAM2-AS1,199,7285,False
ENSG00000254321,199,7286,False
IGLL5,199,7287,False
ENSG00000264520,199,7288,False
ENSG00000265478,199,7289,False
ENSG00000272219,199,7290,False
IGLV7-43,199,7291,False
ENSG00000278576,199,7292,False
LINC01002,199,7293,False
ENSG00000288001,199,7294,False
ZFYVE16,198,7295,False
ASIC4,198,7296,False
MAST3,198,7297,False
ZDHHC8,198,7298,False
DHX35,198,7299,False
ZC3H12B,198,7300,False
GYS1,198,7301,False
YJU2B,198,7302,False
TMEM147,198,7303,False
FBXL4,198,7304,False
HDHD3,198,7305,False
ADGRE5,198,7306,False
SNRPB,198,7307,False
UBR4,198,7308,False
CASZ1,198,7309,False
SRSF1,198,7310,False
ADAM10,198,7311,False
BNIP2,198,7312,False
ST8SIA2,198,7313,False
ADAM33,198,7314,False
TMC2,198,7315,False
TATDN2,198,7316,False
CACHD1,198,7317,False
ZNF66,198,7318,False
CLMP,198,7319,False
DIS3L,198,7320,False
WFDC12,198,7321,False
MFF,198,7322,False
OR4K13,198,7323,False
ERN1,198,7324,False
ZNF48,198,7325,False
PPP1CC,198,7326,False
SREBF2,198,7327,False
DMD,198,7328,False
SNORA2A,198,7329,False
SNORA10,198,7330,False
TRAV27,198,7331,False
IGHV4-61,198,7332,False
ITGB2-AS1,198,7333,False
PCMTD1-DT,198,7334,False
TWF2,198,7335,False
ZNF550,198,7336,False
DNM1P47,198,7337,False
APOOP5,198,7338,False
RN7SL690P,198,7339,False
ENSG00000274742,198,7340,False
ENSG00000276791,198,7341,False
ENSG00000279924,198,7342,False
ENSG00000281263,198,7343,False
IGHV4-61,198,7344,False
ENSG00000283653,198,7345,False
ENSG00000288854,198,7346,False
DPM1,197,7347,False
NFYA,197,7348,False
MLXIPL,197,7349,False
GATB,197,7350,False
PTPRU,197,7351,False
ELOVL1,197,7352,False
SLC16A8,197,7353,False
CHRNA4,197,7354,False
BCAT2,197,7355,False
TMEM104,197,7356,False
CEBPZ,197,7357,False
WDR35,197,7358,False
PHF10,197,7359,False
POGLUT2,197,7360,False
EPRS1,197,7361,False
IMP4,197,7362,False
RMC1,197,7363,False
PRCC,197,7364,False
ZBTB7B,197,7365,False
VPS37C,197,7366,False
TRABD,197,7367,False
SHCBP1,197,7368,False
PTGER4,197,7369,False
ACTE1P,197,7370,False
TAF7,197,7371,False
C8ORF76,197,7372,False
COLCA1,197,7373,False
RABL6,197,7374,False
AMZ2,197,7375,False
TBKBP1,197,7376,False
RNU6-652P,197,7377,False
LINC00654,197,7378,False
RFPL3S,197,7379,False
IGLV2-11,197,7380,False
SNORA74B,197,7381,False
ENSG00000226163,197,7382,False
RPL10P12,197,7383,False
BARX1-DT,197,7384,False
HOGA1,197,7385,False
ENSG00000249731,197,7386,False
PDCD6,197,7387,False
ZNF10,197,7388,False
ENSG00000258162,197,7389,False
ENSG00000259162,197,7390,False
ENSG00000259192,197,7391,False
ZNF407-AS1,197,7392,False
ENSG00000270776,197,7393,False
ENSG00000277965,197,7394,False
MIR3975,197,7395,False
ENSG00000287191,197,7396,False
ENSG00000287408,197,7397,False
ENSG00000289315,197,7398,False
ARID1B,196,7399,False
FAM83D,196,7400,False
LRP2BP,196,7401,False
SPCS1,196,7402,False
PSMD14,196,7403,False
PPP6C,196,7404,False
NEK9,196,7405,False
IRF1,196,7406,False
ARPC1B,196,7407,False
SCN2A,196,7408,False
GABPB2,196,7409,False
ACTA1,196,7410,False
LRFN2,196,7411,False
TPRG1L,196,7412,False
DDR2,196,7413,False
SUN1,196,7414,False
C8ORF34,196,7415,False
HNRNPK,196,7416,False
VWA2,196,7417,False
SF1,196,7418,False
RBIS,196,7419,False
PACS2,196,7420,False
CEP97,196,7421,False
LCK,196,7422,False
SEMA4A,196,7423,False
ENSG00000200834,196,7424,False
TRAV19,196,7425,False
ENSG00000215156,196,7426,False
SMARCE1P1,196,7427,False
ZNF451-AS1,196,7428,False
MROCKI,196,7429,False
ENSG00000230569,196,7430,False
THBS3-AS1,196,7431,False
ENSG00000231509,196,7432,False
CHL1-AS1,196,7433,False
ENSG00000238149,196,7434,False
MTND1P16,196,7435,False
ENSG00000242888,196,7436,False
SLIT3-AS2,196,7437,False
ENSG00000257176,196,7438,False
ENSG00000258632,196,7439,False
RN7SL667P,196,7440,False
ZSCAN5A-AS1,196,7441,False
ENSG00000267567,196,7442,False
ENSG00000267868,196,7443,False
LINC02930,196,7444,False
LINC01097,196,7445,False
ENSG00000281509,196,7446,False
ENSG00000286536,196,7447,False
ENSG00000288156,196,7448,False
ELAC2,195,7449,False
NCAPD2,195,7450,False
MCF2L2,195,7451,False
ZC3H15,195,7452,False
ROGDI,195,7453,False
LRP2,195,7454,False
EP300,195,7455,False
PPM1A,195,7456,False
CHD8,195,7457,False
LNPEP,195,7458,False
TFCP2L1,195,7459,False
LIAS,195,7460,False
RAB9B,195,7461,False
UXT,195,7462,False
NECTIN2,195,7463,False
HSPBP1,195,7464,False
GOLM1,195,7465,False
RTCA,195,7466,False
MMRN1,195,7467,False
RBP5,195,7468,False
AKR7A3,195,7469,False
SUGT1,195,7470,False
ZCCHC4,195,7471,False
C15ORF40,195,7472,False
ESRRA,195,7473,False
PDZK1,195,7474,False
FBXW8,195,7475,False
WWP2,195,7476,False
ATG9A,195,7477,False
BMPR2,195,7478,False
IGHV3-33,195,7479,False
IGHV3-53,195,7480,False
GAB4,195,7481,False
TMEM167B,195,7482,False
ENSG00000228327,195,7483,False
DOC2GP,195,7484,False
TSPY26P,195,7485,False
ENSG00000235834,195,7486,False
ZBED5,195,7487,False
NPAP1P4,195,7488,False
HMGA1P1,195,7489,False
LINC02082,195,7490,False
KCTD7,195,7491,False
ENSG00000243402,195,7492,False
RPL17P33,195,7493,False
ANKRD42-DT,195,7494,False
ENSG00000249049,195,7495,False
LINC00967,195,7496,False
PRSS51,195,7497,False
PHB1P2,195,7498,False
ENSG00000262877,195,7499,False
ENSG00000267694,195,7500,False
ENSG00000278764,195,7501,False
ENSG00000279342,195,7502,False
ENSG00000287428,195,7503,False
ENSG00000287960,195,7504,False
RBP5,195,7505,False
ENSG00000289107,195,7506,False
MAN2B2,194,7507,False
RB1CC1,194,7508,False
SNX1,194,7509,False
NLE1,194,7510,False
MAP2K7,194,7511,False
DDX17,194,7512,False
ASB2,194,7513,False
PRORP,194,7514,False
POLI,194,7515,False
MIB1,194,7516,False
CSK,194,7517,False
SHD,194,7518,False
BUD31,194,7519,False
LARP4B,194,7520,False
ECT2,194,7521,False
RPL24,194,7522,False
FXR1,194,7523,False
LRRC42,194,7524,False
MTFR1L,194,7525,False
MTHFD1L,194,7526,False
PSME3,194,7527,False
MATN2,194,7528,False
NIPA2,194,7529,False
HAX1,194,7530,False
NLGN4X,194,7531,False
MFSD14B,194,7532,False
SERPINH1,194,7533,False
ABCA6,194,7534,False
UBR1,194,7535,False
GPSM1,194,7536,False
ZYG11B,194,7537,False
JAK1,194,7538,False
CLEC4E,194,7539,False
CDT1,194,7540,False
KCTD5,194,7541,False
ANTXR1,194,7542,False
ACSM6,194,7543,False
HSPB7,194,7544,False
RIN1,194,7545,False
FOXR1,194,7546,False
AMER1,194,7547,False
RILPL1,194,7548,False
IGKV3D-20,194,7549,False
IGHV3-13,194,7550,False
GPC2,194,7551,False
TMX2,194,7552,False
LINC02649,194,7553,False
DANT1,194,7554,False
KLF3-AS1,194,7555,False
ENSG00000234742,194,7556,False
DDOST,194,7557,False
ENSG00000248967,194,7558,False
EEF1G,194,7559,False
ENSG00000258845,194,7560,False
NPM1P20,194,7561,False
ENSG00000262879,194,7562,False
MAPT-AS1,194,7563,False
DM1-AS,194,7564,False
CRHR1,194,7565,False
RPPH1,194,7566,False
FOXR1,194,7567,False
IGHV3-53,194,7568,False
ENSG00000284946,194,7569,False
ENSG00000285715,194,7570,False
ENSG00000287658,194,7571,False
MAPK8IP2,193,7572,False
TPX2,193,7573,False
CDIPT,193,7574,False
CEACAM4,193,7575,False
CCDC6,193,7576,False
UBTF,193,7577,False
EFNB3,193,7578,False
UNC93A,193,7579,False
SEC24A,193,7580,False
ACVR2B,193,7581,False
ATF2,193,7582,False
PPP1R8,193,7583,False
KIAA1549,193,7584,False
GZF1,193,7585,False
FAM8A1,193,7586,False
MVB12A,193,7587,False
C1ORF162,193,7588,False
CCDC82,193,7589,False
UBE2Z,193,7590,False
PAQR6,193,7591,False
TRIM46,193,7592,False
PPM1K,193,7593,False
SNRNP48,193,7594,False
KBTBD2,193,7595,False
RRM2,193,7596,False
KCTD13,193,7597,False
CMTR2,193,7598,False
CMTM4,193,7599,False
COPS8,193,7600,False
LINC01973,193,7601,False
ENSG00000205682,193,7602,False
TRAV16,193,7603,False
DDX3X,193,7604,False
RN7SKP56,193,7605,False
ENSG00000223450,193,7606,False
ENSG00000224570,193,7607,False
RPS27AP12,193,7608,False
MCRIP1,193,7609,False
SLC26A6,193,7610,False
DLX6-AS1,193,7611,False
RCBTB2P1,193,7612,False
SNORA84,193,7613,False
MRPS31P5,193,7614,False
ENSG00000249112,193,7615,False
LDC1P,193,7616,False
RNVU1-31,193,7617,False
MYOM2,193,7618,False
ENSG00000276214,193,7619,False
ENSG00000280195,193,7620,False
SCHLAP1,193,7621,False
IGHV3-13,193,7622,False
ENSG00000286341,193,7623,False
ENSG00000287405,193,7624,False
ENSG00000287869,193,7625,False
ENSG00000288828,193,7626,False
ENSG00000289934,193,7627,False
ALOX5,192,7628,False
ERGIC2,192,7629,False
CDC6,192,7630,False
FOXN1,192,7631,False
MFSD10,192,7632,False
CA14,192,7633,False
METTL8,192,7634,False
NUP214,192,7635,False
LRRC8A,192,7636,False
YAP1,192,7637,False
TOR1AIP1,192,7638,False
MARCHF4,192,7639,False
IQSEC1,192,7640,False
ENOPH1,192,7641,False
NR6A1,192,7642,False
NOPCHAP1,192,7643,False
CDC123,192,7644,False
USP43,192,7645,False
MED8,192,7646,False
PKDCC,192,7647,False
OBSCN-AS1,192,7648,False
CD300C,192,7649,False
C2CD3,192,7650,False
DNAJC21,192,7651,False
DPY19L2P2,192,7652,False
SLC22A1,192,7653,False
CATSPERE,192,7654,False
ZGPAT,192,7655,False
SNORD14E,192,7656,False
SNORA48,192,7657,False
RPL5P5,192,7658,False
TMEM183BP,192,7659,False
SNX18P3,192,7660,False
CACYBPP1,192,7661,False
ENSG00000227950,192,7662,False
ENSG00000231272,192,7663,False
FGF12-AS1,192,7664,False
STPG4,192,7665,False
EIF6,192,7666,False
LINC01485,192,7667,False
RN7SL4P,192,7668,False
SEC22B,192,7669,False
PTGES3L,192,7670,False
ESPNP,192,7671,False
ENSG00000273829,192,7672,False
SNORA61,192,7673,False
ENSG00000280384,192,7674,False
ENSG00000281566,192,7675,False
ENSG00000286395,192,7676,False
ENSG00000286837,192,7677,False
ENSG00000287270,192,7678,False
MCRIP1,192,7679,False
ENSG00000289913,192,7680,False
ZNF207,191,7681,False
DEPDC1B,191,7682,False
ADSS2,191,7683,False
CREB3L3,191,7684,False
SLC27A5,191,7685,False
PSMC5,191,7686,False
DTX2,191,7687,False
WAC,191,7688,False
RNF215,191,7689,False
IL2RB,191,7690,False
CENPI,191,7691,False
RBM28,191,7692,False
ELAVL2,191,7693,False
CWH43,191,7694,False
SUDS3,191,7695,False
ERBIN,191,7696,False
IGSF21,191,7697,False
NAPB,191,7698,False
GAD1,191,7699,False
PLPPR3,191,7700,False
NAA35,191,7701,False
DOCK1,191,7702,False
ZFYVE9,191,7703,False
CUL4B,191,7704,False
NFASC,191,7705,False
USP49,191,7706,False
KMT2D,191,7707,False
GHDC,191,7708,False
TNFAIP2,191,7709,False
TOR3A,191,7710,False
BACE1,191,7711,False
GLDN,191,7712,False
HYKK,191,7713,False
SRP72P2,191,7714,False
POM121,191,7715,False
GFPT1,191,7716,False
HSP90AA2P,191,7717,False
ENSG00000224981,191,7718,False
LINC00237,191,7719,False
ENSG00000226945,191,7720,False
LINC02863,191,7721,False
HNRNPA1P26,191,7722,False
BNIP3P41,191,7723,False
LINC01574,191,7724,False
HSPA2-AS1,191,7725,False
GEMIN8P1,191,7726,False
MIR3671,191,7727,False
ZNF24TR,191,7728,False
ENSG00000279833,191,7729,False
IGHM,191,7730,False
ENSG00000283003,191,7731,False
VAMP3,190,7732,False
SMARCD1,190,7733,False
NOTCH3,190,7734,False
THOC1,190,7735,False
EFHC1,190,7736,False
COL20A1,190,7737,False
CTSH,190,7738,False
R3HCC1,190,7739,False
SASH1,190,7740,False
TXNDC12,190,7741,False
RAB14,190,7742,False
SPATS2,190,7743,False
SNRPB2,190,7744,False
ZBTB1,190,7745,False
KCTD3,190,7746,False
PPM1B,190,7747,False
DHH,190,7748,False
FBLN5,190,7749,False
CYP4B1,190,7750,False
SNTG1,190,7751,False
C2CD2,190,7752,False
TMPRSS5,190,7753,False
IL16,190,7754,False
SNX32,190,7755,False
NLRP6,190,7756,False
ZNF543,190,7757,False
CSRNP3,190,7758,False
FAM47A,190,7759,False
SMYD4,190,7760,False
SECISBP2,190,7761,False
ZNF292,190,7762,False
ZNF774,190,7763,False
YTHDF2,190,7764,False
SNORA14B,190,7765,False
SNORA64,190,7766,False
IGLV2-23,190,7767,False
IGLV2-18,190,7768,False
HNRNPA1P12,190,7769,False
PRKAR2A-AS1,190,7770,False
ENSG00000231369,190,7771,False
RPL12P11,190,7772,False
SOD1-DT,190,7773,False
RNF217-AS1,190,7774,False
ENSG00000236844,190,7775,False
SNORD11,190,7776,False
WWTR1-AS1,190,7777,False
NT5C3AP2,190,7778,False
ENSG00000248431,190,7779,False
C1ORF210,190,7780,False
ENSG00000255197,190,7781,False
POLG2,190,7782,False
ENSG00000258092,190,7783,False
ENSG00000268053,190,7784,False
ENSG00000287024,190,7785,False
ENSG00000287462,190,7786,False
ENSG00000289691,190,7787,False
FBLN1,189,7788,False
SEMA6A,189,7789,False
SBF1,189,7790,False
CDK16,189,7791,False
FBXO31,189,7792,False
GSPT1,189,7793,False
TBL2,189,7794,False
ECM2,189,7795,False
KLRB1,189,7796,False
SLC30A3,189,7797,False
GLE1,189,7798,False
GNA13,189,7799,False
ZRANB3,189,7800,False
CHTF18,189,7801,False
RAB11FIP5,189,7802,False
SMARCAL1,189,7803,False
SEC11A,189,7804,False
ASB10,189,7805,False
PAMR1,189,7806,False
PPP1R3A,189,7807,False
PHF6,189,7808,False
LARGE2,189,7809,False
OR10A3,189,7810,False
KCNG3,189,7811,False
ENSG00000180211,189,7812,False
CYP4Z1,189,7813,False
VSTM2B,189,7814,False
SNORD33,189,7815,False
ENSG00000203900,189,7816,False
GK3P,189,7817,False
ENSG00000229955,189,7818,False
LINC01067,189,7819,False
ATG10-IT1,189,7820,False
CAP1P1,189,7821,False
ZNF90P1,189,7822,False
ENSG00000244251,189,7823,False
SLC12A2-DT,189,7824,False
MOCS2-DT,189,7825,False
ENSG00000255289,189,7826,False
ENSG00000256504,189,7827,False
LINC02833,189,7828,False
FRRS1L,189,7829,False
ENSG00000260467,189,7830,False
ENSG00000269475,189,7831,False
ENSG00000272720,189,7832,False
SELENOO-AS1,189,7833,False
ENSG00000274654,189,7834,False
PRAMEF26,189,7835,False
LINC02833,189,7836,False
SLC16A1,189,7837,False
ENSG00000285184,189,7838,False
ENSG00000285879,189,7839,False
EPN1,188,7840,False
ANKS1A,188,7841,False
USP33,188,7842,False
SAR1A,188,7843,False
HMOX1,188,7844,False
EIF5,188,7845,False
ASB9,188,7846,False
RUBCNL,188,7847,False
SORCS1,188,7848,False
HGFAC,188,7849,False
NUP107,188,7850,False
WDR48,188,7851,False
MTRES1,188,7852,False
FBXO44,188,7853,False
IL15RA,188,7854,False
ERCC5,188,7855,False
ATRAID,188,7856,False
ZNF614,188,7857,False
SUSD4,188,7858,False
COPS7B,188,7859,False
NBAS,188,7860,False
DEPTOR,188,7861,False
FANCC,188,7862,False
ITGA5,188,7863,False
LAPTM5,188,7864,False
POLR2H,188,7865,False
POC1A,188,7866,False
SEPTIN2,188,7867,False
MSL2,188,7868,False
SAMD9L,188,7869,False
GEMIN4,188,7870,False
GABRG3,188,7871,False
FOCAD,188,7872,False
FITM2,188,7873,False
SLC2A10,188,7874,False
PRC1,188,7875,False
INSYN1,188,7876,False
SNORA68,188,7877,False
UCA1,188,7878,False
MIR548H1,188,7879,False
ENSG00000225140,188,7880,False
PARP1P1,188,7881,False
ZRANB2-DT,188,7882,False
LINC01001,188,7883,False
ENSG00000232611,188,7884,False
ENSG00000233358,188,7885,False
ENSG00000233583,188,7886,False
SHANK2-AS2,188,7887,False
ENSG00000237356,188,7888,False
ENSG00000249857,188,7889,False
SMIM20,188,7890,False
RNU4-54P,188,7891,False
ENSG00000254170,188,7892,False
ENSG00000259241,188,7893,False
ENSG00000259807,188,7894,False
ENSG00000265094,188,7895,False
ENSG00000266718,188,7896,False
ENSG00000274403,188,7897,False
H4C1,188,7898,False
ENSG00000286826,188,7899,False
ENSG00000287393,188,7900,False
ENSG00000288771,188,7901,False
ENSG00000288874,188,7902,False
ENSG00000289176,188,7903,False
TRAF4,187,7904,False
MMP2,187,7905,False
AMBP,187,7906,False
NAGLU,187,7907,False
TXNDC9,187,7908,False
RBBP5,187,7909,False
EEF1AKMT3,187,7910,False
BBS2,187,7911,False
CTDSPL2,187,7912,False
ALDH1L1,187,7913,False
SLC24A2,187,7914,False
SCIMP,187,7915,False
ZNF148,187,7916,False
NDUFS4,187,7917,False
TBX10,187,7918,False
STIP1,187,7919,False
CD8B,187,7920,False
HCFC1,187,7921,False
THEMIS,187,7922,False
CATSPERD,187,7923,False
TUFM,187,7924,False
CDH5,187,7925,False
ZNF777,187,7926,False
OR6C74,187,7927,False
ENSG00000200953,187,7928,False
MIR616,187,7929,False
ENSG00000223583,187,7930,False
OSER1-DT,187,7931,False
ENSG00000224138,187,7932,False
GDI2P1,187,7933,False
RPS7P3,187,7934,False
ENSG00000235023,187,7935,False
ENSG00000235371,187,7936,False
SPAAR,187,7937,False
ENSG00000237324,187,7938,False
ENSG00000242628,187,7939,False
ENSG00000250723,187,7940,False
XNDC1N,187,7941,False
TRAV1-1,187,7942,False
ENSG00000259632,187,7943,False
ENSG00000266925,187,7944,False
ENSG00000274441,187,7945,False
ENSG00000276490,187,7946,False
REXO4,187,7947,False
ENSG00000282405,187,7948,False
ENSG00000283055,187,7949,False
ENSG00000284391,187,7950,False
ENSG00000285563,187,7951,False
ENSG00000287108,187,7952,False
ENSG00000287704,187,7953,False
ENSG00000289061,187,7954,False
VPS13D,186,7955,False
PDS5B,186,7956,False
BMX,186,7957,False
CYB5B,186,7958,False
EARS2,186,7959,False
CSPP1,186,7960,False
GARS1,186,7961,False
FARSB,186,7962,False
DNAI1,186,7963,False
CSE1L,186,7964,False
MRS2,186,7965,False
NRSN2,186,7966,False
MORC2,186,7967,False
AGO4,186,7968,False
OSTF1,186,7969,False
FGF2,186,7970,False
COL6A1,186,7971,False
TMEM25,186,7972,False
RNF111,186,7973,False
C1R,186,7974,False
AGL,186,7975,False
FYCO1,186,7976,False
ICE1,186,7977,False
WRN,186,7978,False
GMPPB,186,7979,False
SH3BP5L,186,7980,False
PYCR1,186,7981,False
PPIA,186,7982,False
RNA5SP307,186,7983,False
MIR619,186,7984,False
IGLV3-9,186,7985,False
IGLC1,186,7986,False
TRAV41,186,7987,False
RPL32P11,186,7988,False
RPL37P18,186,7989,False
TPT1P9,186,7990,False
AGAP2-AS1,186,7991,False
ENSG00000258987,186,7992,False
ENSG00000259793,186,7993,False
UHRF1,186,7994,False
ENSG00000280928,186,7995,False
ENSG00000281904,186,7996,False
ENSG00000285848,186,7997,False
C1R,186,7998,False
ENSG00000288898,186,7999,False
MASP2,185,8000,False
SLC6A13,185,8001,False
CBFB,185,8002,False
USP40,185,8003,False
SEPHS1,185,8004,False
HMGXB4,185,8005,False
ELL,185,8006,False
TAF6,185,8007,False
WFS1,185,8008,False
KMT5B,185,8009,False
SMAP1,185,8010,False
CDC20,185,8011,False
FASTKD2,185,8012,False
MYRF,185,8013,False
GPR108,185,8014,False
RNF112,185,8015,False
COQ10A,185,8016,False
CMTM2,185,8017,False
RCN3,185,8018,False
HTR2C,185,8019,False
REXO4,185,8020,False
HNRNPU,185,8021,False
AUTS2,185,8022,False
CBR3,185,8023,False
ZFYVE28,185,8024,False
COL6A3,185,8025,False
UVSSA,185,8026,False
NIPBL,185,8027,False
GALNT10,185,8028,False
GJB1,185,8029,False
RCAN2,185,8030,False
COMMD1,185,8031,False
TBC1D10C,185,8032,False
UBE2N,185,8033,False
F2,185,8034,False
WDFY3-AS2,185,8035,False
AMIGO1,185,8036,False
MTA1,185,8037,False
MGAT4EP,185,8038,False
EOLA2,185,8039,False
MT-TY,185,8040,False
IGLV1-51,185,8041,False
PLIN5,185,8042,False
ENSG00000226012,185,8043,False
RPL6P2,185,8044,False
ENSG00000227236,185,8045,False
NACA4P,185,8046,False
LINC02800,185,8047,False
APOC2,185,8048,False
COX6CP17,185,8049,False
ENSG00000235725,185,8050,False
RPL9P32,185,8051,False
RN7SL267P,185,8052,False
ENSG00000243415,185,8053,False
NSA2P6,185,8054,False
LINC02241,185,8055,False
ENSG00000269842,185,8056,False
NRBF2P5,185,8057,False
LILRA2,185,8058,False
LILRB5,185,8059,False
ENSG00000278498,185,8060,False
CPHXL,185,8061,False
ENSG00000285529,185,8062,False
ENSG00000286277,185,8063,False
ENSG00000286307,185,8064,False
ENSG00000286864,185,8065,False
ENSG00000287157,185,8066,False
ENSG00000287939,185,8067,False
ENSG00000288537,185,8068,False
C8ORF44,185,8069,False
PIK3C2A,184,8070,False
PHF23,184,8071,False
KCNQ1,184,8072,False
HMG20B,184,8073,False
PRR11,184,8074,False
GRWD1,184,8075,False
TESK1,184,8076,False
ASPA,184,8077,False
CDR2L,184,8078,False
CUL9,184,8079,False
RNF130,184,8080,False
IPO13,184,8081,False
PDZD11,184,8082,False
KIAA1191,184,8083,False
LRRC9,184,8084,False
TBC1D14,184,8085,False
CD164,184,8086,False
METTL5,184,8087,False
TRPM2,184,8088,False
KRBOX4,184,8089,False
ADAM12,184,8090,False
RANBP2,184,8091,False
GFI1B,184,8092,False
LARP6,184,8093,False
UBXN6,184,8094,False
BUB1,184,8095,False
GPR137,184,8096,False
C14ORF119,184,8097,False
OGFRP1,184,8098,False
SF3A3,184,8099,False
ENTPD8,184,8100,False
FBXL22,184,8101,False
ZNF587,184,8102,False
SOX18,184,8103,False
