gene,variance,variance_rank,selected
ERGIC3,6.196738017515922,9981,False
TTC3P1,6.196489274809672,9982,False
HECTD2,6.196209473643105,9983,False
ACTR1A,6.19620571339551,9984,False
MZT2A,6.1959174521263245,9985,False
MOB1B,6.195551191606134,9986,False
ZIC3,6.195124233283581,9987,False
ENSG00000261888,6.194778722151902,9988,False
SNORD13,6.194767573213001,9989,False
CHD4,6.193751245533553,9990,False
GART,6.193439710808556,9991,False
SLIT1,6.1925439233651645,9992,False
GCK,6.192412331845452,9993,False
RBM5-AS1,6.191907929380288,9994,False
LILRB2,6.191627010361637,9995,False
FRAT1,6.191529609801253,9996,False
HIVEP1,6.1914044231802166,9997,False
PNPLA3,6.1910507848527345,9998,False
SERPINB9P1,6.191044880931808,9999,False
ASXL2,6.190739717562586,10000,False
RELCH,6.190567592290834,10001,False
CHSY1,6.190046087919903,10002,False
PAWR,6.189588220492909,10003,False
RPS6KL1,6.188712876982332,10004,False
UNG,6.188649754989254,10005,False
EPS8L1,6.188064750002301,10006,False
ERO1A,6.18772980039469,10007,False
MRPL37,6.187609080219442,10008,False
HSH2D,6.187365889898729,10009,False
ZNF354C,6.187088798750016,10010,False
GPRIN2,6.187054095775157,10011,False
NEURL1,6.18702527789296,10012,False
TRPV3,6.186979241871159,10013,False
ITM2B,6.186745276987702,10014,False
ZFP28,6.18618140581391,10015,False
DMRTA1,6.18616985155403,10016,False
PCDH11X,6.185259024895219,10017,False
PRR3,6.18475165413647,10018,False
PRR3,6.18475165413647,10019,False
HSD17B10,6.184489276345082,10020,False
TAOK1,6.184470057172737,10021,False
SPG11,6.184020642533673,10022,False
NET1,6.183706616461672,10023,False
MLXIP,6.183221968157792,10024,False
AGPAT4,6.183017360066374,10025,False
GSK3B,6.182669428814409,10026,False
ENSG00000286473,6.18206285901447,10027,False
POLR2J2,6.181998774066475,10028,False
OPTN,6.180728769069857,10029,False
DPYSL2,6.1806511568225995,10030,False
PRKAR1A,6.180573094833265,10031,False
IGSF21,6.180237825957801,10032,False
BTRC,6.179943403016437,10033,False
TARBP1,6.179794167325439,10034,False
TATDN2P2,6.179474479792243,10035,False
MELTF,6.179399109782117,10036,False
DDI2,6.178821646494631,10037,False
GDF11,6.1784282076430195,10038,False
PPP1R15B,6.17805044080556,10039,False
HSP90AB1,6.177305229250176,10040,False
UBE4A,6.17686301800677,10041,False
BORCS8-MEF2B,6.176821654249246,10042,False
ENSG00000226281,6.176752690040229,10043,False
RNF121,6.176289883257104,10044,False
ENSG00000262202,6.175762033922256,10045,False
NT5C3B,6.1756536297526505,10046,False
LINC02693,6.175598266690911,10047,False
TMX4,6.175578117790542,10048,False
PAK2,6.17557288513625,10049,False
TOX3,6.174860732475755,10050,False
ZNF12,6.174844961784474,10051,False
PSMB9,6.174433755493117,10052,False
C16ORF74,6.174171293456905,10053,False
FAAH2,6.174050057990987,10054,False
GLUL,6.1739843909593235,10055,False
SMCHD1,6.173824127935745,10056,False
GRID2,6.17368382116594,10057,False
CA5BP1,6.173503932160618,10058,False
HMGB3,6.172596125724473,10059,False
SCD5,6.172156721045752,10060,False
SP3,6.172050019150857,10061,False
CDK5R1,6.171942827540329,10062,False
CEP20,6.171498631875313,10063,False
PPP2CA,6.171489836564738,10064,False
MIOS,6.16988656385333,10065,False
SLC30A5,6.169504085946207,10066,False
COG3,6.168987542482011,10067,False
ENSG00000284461,6.1688290332036235,10068,False
FHIP2A,6.1688007017052096,10069,False
PLB1,6.167918541771935,10070,False
NAGA,6.167624324926999,10071,False
GLYATL1,6.1674840602037175,10072,False
EXO5,6.167411576020283,10073,False
ABHD6,6.1673484008997885,10074,False
FABP5,6.167102308329266,10075,False
MIXL1,6.166923140342295,10076,False
ENSG00000224810,6.166700267096868,10077,False
OSCAR,6.166379815557347,10078,False
CDK7,6.166231666292099,10079,False
ARFGEF1,6.165313483051377,10080,False
NDUFA13,6.165244066176549,10081,False
SLC37A3,6.164936727137041,10082,False
SP8,6.164860309997494,10083,False
UTRN,6.16441837820043,10084,False
FAM167B,6.164296210081353,10085,False
FBXO30,6.164288536372956,10086,False
DENND4C,6.163320836872815,10087,False
GABBR1,6.16318155664811,10088,False
SMS,6.163066843688875,10089,False
DIP2A,6.16304013361976,10090,False
MT1A,6.162913001193596,10091,False
NBEA,6.162826806392277,10092,False
FOXO3B,6.162698671132304,10093,False
COBLL1,6.162146738863649,10094,False
PRICKLE2,6.162114035641034,10095,False
HMGN1,6.162016173976905,10096,False
EEF1D,6.161696966811048,10097,False
ADGRB1,6.161604772317972,10098,False
NPY,6.161566961890019,10099,False
ILKAP,6.161333409533038,10100,False
CMC4,6.161145196926606,10101,False
PLEKHM1P1,6.160695786926083,10102,False
BNIP3,6.160222229624369,10103,False
JAK3,6.159621234436569,10104,False
NDUFA6,6.159231354913444,10105,False
TMX3,6.159095704161947,10106,False
TMSB4Y,6.158918893504377,10107,False
ENSG00000289707,6.1588753594670065,10108,False
ENSG00000283041,6.158512040580838,10109,False
SPOUT1,6.158404819390593,10110,False
NUDT4,6.15801828779968,10111,False
GPR75,6.157713721222612,10112,False
NUP58,6.15728837212407,10113,False
NDUFB7,6.157273821737204,10114,False
DBF4B,6.156589400719384,10115,False
COCH,6.156475526767922,10116,False
ARHGAP28,6.156325774101412,10117,False
PTGR1,6.156080494578085,10118,False
MRPL49,6.155745233082149,10119,False
LDOC1,6.155452835028962,10120,False
DHH,6.154120514869254,10121,False
ENSG00000267436,6.154037661460934,10122,False
PLAA,6.154016900516663,10123,False
H2BC20P,6.153651317696058,10124,False
PRPF31,6.153557763676878,10125,False
ZBTB38,6.153548154301227,10126,False
TECTA,6.15310202943287,10127,False
SOS2,6.152976478371921,10128,False
DNAJC25-GNG10,6.152804148942741,10129,False
DYRK1A,6.1526257343293995,10130,False
GOLGA4-AS1,6.152215244654265,10131,False
PCBP2,6.152010344256541,10132,False
TMEM8B,6.1519749238569315,10133,False
KLHL5,6.151347140420158,10134,False
ENSG00000287452,6.151299458115153,10135,False
PREP,6.151119604498176,10136,False
TOMM6,6.150715500265244,10137,False
STX3,6.150647864418752,10138,False
GRAMD2B,6.150031217774778,10139,False
RANBP6,6.149861216461067,10140,False
CCT3,6.149777733875221,10141,False
FAM72B,6.14956466396291,10142,False
PRDX3,6.149492612290318,10143,False
TSPOAP1-AS1,6.149410788289129,10144,False
SOWAHC,6.1493484879164155,10145,False
STON1,6.149147023539435,10146,False
CCDC120,6.149113189554382,10147,False
TMEM35B,6.148959096072423,10148,False
ABO,6.148864689191091,10149,False
PSMB9,6.148840485748367,10150,False
PSMB9,6.148840485748367,10151,False
CES4A,6.148008663427331,10152,False
TMEM237,6.147976957074855,10153,False
SOX4,6.147612887348582,10154,False
CABLES2,6.1475545820918995,10155,False
PCDHGA6,6.147279766382381,10156,False
LILRB4,6.147203130254569,10157,False
TMEM140,6.147141474687943,10158,False
ICA1-AS1,6.146846557708476,10159,False
PDHA1,6.1468253609453605,10160,False
ENSG00000259692,6.146797818435698,10161,False
FAM50A,6.146625921150398,10162,False
TMEFF2,6.146592933691792,10163,False
ENSG00000253377,6.146361476523599,10164,False
SCN9A,6.146099226573844,10165,False
FOXRED1,6.146077144878907,10166,False
NIPAL4,6.146027135408028,10167,False
NRG3,6.144781501570386,10168,False
LINC00547,6.144703645008033,10169,False
LDHA,6.144635971353378,10170,False
LDHA,6.144635971353378,10171,False
ZNF418,6.144502148030947,10172,False
BEX5,6.144134639892976,10173,False
NAV2-AS6,6.143733766411867,10174,False
ELK4,6.143657491837839,10175,False
ZNRD1ASP,6.143309392942182,10176,False
RANBP2,6.142865920727541,10177,False
ARMC7,6.142641827281831,10178,False
TCF12,6.142603992564498,10179,False
PARP16,6.141710400445622,10180,False
GPX7,6.141673586554713,10181,False
TDO2,6.141617317939431,10182,False
ENSG00000286616,6.141531415131236,10183,False
KDM5B,6.140028829492452,10184,False
MYO16,6.139917346965454,10185,False
SLC9A5,6.139863937129861,10186,False
SIRT2,6.139843053705453,10187,False
FAM110D,6.139698539062847,10188,False
LDLRAD2,6.139680946981497,10189,False
SHC4,6.139533126884361,10190,False
ZBED4,6.139438379896101,10191,False
ONECUT2,6.139396880950216,10192,False
RPS4X,6.139146231928646,10193,False
MON2,6.138811598176171,10194,False
PPP1R12A-AS2,6.138688648160727,10195,False
SUGP1,6.138636831655586,10196,False
ZNF717,6.1379425689281195,10197,False
TMEM120A,6.137573898330593,10198,False
ZNF135,6.137277281142745,10199,False
PCARE,6.136834408991739,10200,False
ASL,6.136820460356537,10201,False
OAZ2,6.136779005058103,10202,False
OR14J1,6.136211870544837,10203,False
CLBA1,6.135776984868187,10204,False
ENSG00000229689,6.135674489384868,10205,False
TMEM156,6.135636581880052,10206,False
ROR1-AS1,6.135082390784934,10207,False
LMNTD2,6.134532480140002,10208,False
LINC00276,6.134109358336103,10209,False
PCDHB4,6.133999451280449,10210,False
ANKRD40,6.132962358659711,10211,False
TUFT1,6.1324008460060115,10212,False
ENSG00000281348,6.132316198241109,10213,False
UGCG,6.132142177368934,10214,False
PCAT14,6.131980502172559,10215,False
CUL4A,6.131750545083689,10216,False
MAP2K1,6.131725623502648,10217,False
PLIN2,6.131667540055687,10218,False
NCBP2AS2,6.131543583469133,10219,False
HEXIM2,6.131523049994413,10220,False
CHADL,6.131190630311691,10221,False
OSGIN2,6.130648706754225,10222,False
CARHSP1,6.130579286178354,10223,False
ASB4,6.130008915233078,10224,False
JMJD7,6.1298086417185065,10225,False
RHOH,6.129802282189293,10226,False
IGFN1,6.129620392989042,10227,False
DUSP14,6.129254601208112,10228,False
GKAP1,6.128999862802451,10229,False
ENSG00000287920,6.1287768158890366,10230,False
TUNAR,6.128678712739661,10231,False
ADSS2,6.128517324361104,10232,False
ALG2,6.1279681828378525,10233,False
ENSG00000284196,6.127490621885499,10234,False
CYTOR,6.127468663631577,10235,False
ENSG00000287977,6.127421893828851,10236,False
MXD1,6.127330763059136,10237,False
SLC7A11-AS1,6.127228030465557,10238,False
PTPN9,6.127115707123183,10239,False
AGPS,6.126636050706627,10240,False
ATP5PF,6.126068348905406,10241,False
RSPO1,6.125427774314377,10242,False
C2CD2L,6.124884237061064,10243,False
DNAH2,6.124550793646297,10244,False
ENSG00000270956,6.123796459610213,10245,False
FAR1,6.123259485235727,10246,False
NOL3,6.1232396361085115,10247,False
PRSS53,6.123186145308602,10248,False
DELE1,6.122777571000621,10249,False
PRAM1,6.122689528515858,10250,False
KCNB1,6.122340642341476,10251,False
FBXO6,6.121462122102604,10252,False
CSPG4P12,6.120921055723358,10253,False
CSE1L,6.1199144827662675,10254,False
ZNFX1,6.119561919444121,10255,False
BICD2,6.119385910197024,10256,False
B4GALNT2,6.118884891932509,10257,False
FN3KRP,6.118482154682014,10258,False
LY86-AS1,6.118114398056624,10259,False
ZNF821,6.117247323584968,10260,False
CKAP2,6.117013051275527,10261,False
NR2F2-AS1,6.116983369849443,10262,False
ENSG00000287171,6.1169358103778615,10263,False
SLC28A1,6.116751283817597,10264,False
MRO,6.116652085123077,10265,False
HKDC1,6.11582088131362,10266,False
UBE2E1,6.115783095559487,10267,False
FEZ1,6.115538958147024,10268,False
ENSG00000279668,6.115384379863738,10269,False
POMT2,6.1150954360348555,10270,False
TNFRSF25,6.114886078577761,10271,False
MAP1LC3B,6.11475027162574,10272,False
NAGS,6.11463126620649,10273,False
STK38L,6.114541767547085,10274,False
NPAP1,6.1144823647629885,10275,False
RPP21,6.114367497601068,10276,False
RIMBP2,6.1139551591185395,10277,False
SCAF8,6.113866463841048,10278,False
SAMD3,6.11351349097943,10279,False
CDYL,6.112745224459468,10280,False
GNA13,6.112589571235492,10281,False
ENSG00000284669,6.112165140164447,10282,False
FRK,6.112001425763343,10283,False
SIM2,6.111616377973264,10284,False
TARS3,6.111389204518332,10285,False
TUSC2,6.111376797339826,10286,False
CTPS2,6.111230797875107,10287,False
MBTD1,6.1110387379231925,10288,False
ENSG00000272235,6.110888270997767,10289,False
TSEN54,6.109975590330439,10290,False
DDT,6.109975465684059,10291,False
MCOLN3,6.1091978996013125,10292,False
ZNF43,6.10893228320562,10293,False
C2ORF16,6.10872536044199,10294,False
TMEM263,6.108516939546322,10295,False
BICDL1,6.108387268712393,10296,False
RFX7,6.108317026445178,10297,False
HELLS,6.1079269855429805,10298,False
H4C8,6.107893993047572,10299,False
NSMCE4A,6.1073174584032435,10300,False
MBD2,6.1072638021127545,10301,False
IDO1,6.107098817049419,10302,False
ZNRD1ASP,6.106757875220872,10303,False
LCN2,6.106622031671589,10304,False
SLC22A7,6.106542571285018,10305,False
MASP2,6.106314055972764,10306,False
C1ORF122,6.106186107711294,10307,False
PLS1,6.106148286390509,10308,False
NR0B2,6.105983876879081,10309,False
NECTIN3-AS1,6.1058331866219335,10310,False
GSTO1,6.105792779492305,10311,False
NANOS1,6.104620541425876,10312,False
ENSG00000225889,6.104518321804041,10313,False
MOG,6.104343849945085,10314,False
STXBP5,6.10421680800939,10315,False
TMEM147-AS1,6.104018252602776,10316,False
NUFIP2,6.103865346083276,10317,False
GZMK,6.1037209726706205,10318,False
NAP1L5,6.103577820753566,10319,False
ZBTB2,6.103292346295826,10320,False
CCT4,6.10322181430671,10321,False
PEX5,6.102516068450684,10322,False
GPR63,6.1011041483144055,10323,False
MSX1,6.101038681572341,10324,False
USP53,6.100345927699052,10325,False
ENSG00000277005,6.100211541284443,10326,False
ZBTB39,6.099506189750701,10327,False
LINGO3,6.098512127144067,10328,False
ZNF517,6.098288579150896,10329,False
ENSG00000286143,6.09807878217544,10330,False
DNAAF4-CCPG1,6.098019454552798,10331,False
RNU5B-1,6.097837364154072,10332,False
PDE3A-AS1,6.097727482456214,10333,False
BRWD3,6.097198830267039,10334,False
GET1-SH3BGR,6.097193307603472,10335,False
ZNF266,6.097179572240828,10336,False
PTPDC1,6.09696011232572,10337,False
RPS16,6.096539213570389,10338,False
TMEM62,6.096526690603744,10339,False
ZNF507,6.096523842902855,10340,False
KCNMB4,6.096188838289369,10341,False
ESRG,6.095498579631529,10342,False
CARMIL2,6.095381515747356,10343,False
ATL2,6.095369291136537,10344,False
ARHGAP10,6.095363187537712,10345,False
ENSG00000249102,6.095029809087429,10346,False
MAFG,6.094691242606189,10347,False
TSPAN14,6.094625231408685,10348,False
CRKL,6.094288576843356,10349,False
NKX6-2,6.094276871372258,10350,False
BCKDHB,6.0933740188647425,10351,False
CTU1,6.09311815984516,10352,False
PHF23,6.092939081473622,10353,False
LIN37,6.092821819548947,10354,False
GCA,6.092417812142884,10355,False
PHYHIPL,6.092381031668162,10356,False
CCT5,6.091666020519935,10357,False
WBP1L,6.09150671069816,10358,False
ORAI1,6.091211281814015,10359,False
NAA60,6.091056232017747,10360,False
ZNF707,6.090332984208337,10361,False
AP1G1,6.090266366704081,10362,False
ENSG00000288700,6.089795211296243,10363,False
ENSG00000288876,6.0896515397520785,10364,False
ZBED3,6.0892985793010945,10365,False
MIR34AHG,6.089001572522275,10366,False
ZMAT4,6.088914978345679,10367,False
GOLIM4,6.088553023070276,10368,False
ENSG00000257653,6.088265909389315,10369,False
RORA,6.08813769262541,10370,False
GOPC,6.088036709495737,10371,False
ENSG00000284376,6.088034939486079,10372,False
ENSG00000224945,6.087618339028065,10373,False
NIPA1,6.087587903017508,10374,False
MARF1,6.087457568091349,10375,False
HLA-DRB1,6.087415469461115,10376,False
SIGLEC7,6.08696567057082,10377,False
DHX15,6.086880987558762,10378,False
ZFYVE21,6.085801530295415,10379,False
ENSG00000276794,6.085731904629988,10380,False
ENSG00000278931,6.085084998788557,10381,False
PPP1R14B-AS1,6.08502672791742,10382,False
TAFA4,6.08453188237904,10383,False
WIPI2,6.083858095146856,10384,False
SOCS2,6.083187366021071,10385,False
SH3BP5,6.083042955511939,10386,False
SMC4,6.082871907096918,10387,False
OR51E1,6.08276597414166,10388,False
CTNS-AS1,6.082758349220842,10389,False
DOLPP1,6.082687697443057,10390,False
SDHD,6.08257154893465,10391,False
ACTN3,6.082169794868275,10392,False
ENSG00000266642,6.082144809821946,10393,False
VAPB,6.082055030241272,10394,False
LRRC1,6.082000728278705,10395,False
TMEM272,6.081954862541543,10396,False
TRIM66,6.08171405216305,10397,False
ENSG00000287277,6.081681882269682,10398,False
ELMO3,6.081083974166117,10399,False
IARS1,6.080716781511242,10400,False
ENSG00000284624,6.080618616645178,10401,False
NCBP1,6.08058027328227,10402,False
KCNJ5-AS1,6.080550083740517,10403,False
RDX,6.079907274317424,10404,False
RHOBTB2,6.079415584871088,10405,False
UBAC1,6.078937870807085,10406,False
ZNF202,6.078773223195714,10407,False
GEMIN5,6.078333660811249,10408,False
LINC02982,6.077596618501188,10409,False
TRIM8-DT,6.07750696776357,10410,False
NELFA,6.077337072966005,10411,False
ENSG00000269707,6.076244423912515,10412,False
PGRMC2,6.075945235657928,10413,False
PCDHB12,6.075808494793123,10414,False
HEXIM1,6.075801426555501,10415,False
RALYL,6.075608740273247,10416,False
SAMD8,6.07545496352767,10417,False
RNU5A-1,6.074603253389567,10418,False
GNE,6.074491884996507,10419,False
NECAP2,6.074409362676333,10420,False
CTSO,6.074304099777372,10421,False
FUT8,6.074073310455308,10422,False
CASC3,6.073530198538003,10423,False
CFAP54,6.073327449308677,10424,False
SETDB1,6.072817967471556,10425,False
TTC12,6.072271641737356,10426,False
NT5C2,6.072227621673859,10427,False
MYO3A,6.07210225799947,10428,False
ZNF585B,6.072012372121944,10429,False
EBP,6.071669901924618,10430,False
PSMD13,6.071642856123754,10431,False
ENSG00000267125,6.070620326725063,10432,False
CFAP300,6.070563925862256,10433,False
FAHD2CP,6.070404343314998,10434,False
FAM89A,6.069665195835488,10435,False
PGAM5,6.069545684069853,10436,False
SLC25A44,6.069470069388145,10437,False
HNRNPH1,6.06942448077583,10438,False
CHPT1,6.069410921222439,10439,False
FAM120B,6.069114158663384,10440,False
EOLA1-DT,6.068259436654191,10441,False
SPTLC3,6.068190831575435,10442,False
ATXN7L3B,6.068128929168327,10443,False
ENSG00000254559,6.067100969937614,10444,False
ENSG00000270110,6.066828401663045,10445,False
MAEL,6.066497890239067,10446,False
ZNF584,6.0656842604966785,10447,False
RLIM,6.065612776162946,10448,False
MB21D2,6.065533334195435,10449,False
DUOX2,6.065462594402306,10450,False
JMJD4,6.065380899719676,10451,False
GOLGA6L4,6.0652566465551105,10452,False
PSMB8,6.06481999960609,10453,False
ZNF589,6.0648075374333645,10454,False
SUCLG2,6.064618671043284,10455,False
ZNF57,6.064390683426881,10456,False
SLC24A4,6.064314301753646,10457,False
ENSG00000288927,6.063979476181393,10458,False
MTPN,6.063757096599585,10459,False
CKAP5,6.063439740207734,10460,False
IGIP,6.063295495059164,10461,False
HLA-F,6.063118399250117,10462,False
ADAM17,6.0630256531377835,10463,False
TREML2,6.0626344977087765,10464,False
STRIP1,6.062605682122882,10465,False
MCMBP,6.061973629265045,10466,False
ENSG00000285756,6.061907951489117,10467,False
RDH5,6.061875151314916,10468,False
NPTN,6.061840434163369,10469,False
RFX1,6.061674253996251,10470,False
RFX1,6.061674253996251,10471,False
TMEM86A,6.061353205953503,10472,False
MAP3K5-AS2,6.061130828546528,10473,False
SNX17,6.060244088754033,10474,False
C1ORF43,6.060131593249092,10475,False
DUSP8P5,6.059202933269489,10476,False
PTCH1,6.058891283103947,10477,False
RRAGA,6.058594629341074,10478,False
GCLC,6.0583951876325015,10479,False
NLRC4,6.057922506288035,10480,False
MAPK13,6.057636342190942,10481,False
RASEF,6.057560157071103,10482,False
PHACTR3,6.056545857635709,10483,False
TREH,6.056440700886811,10484,False
TRUB1,6.056227148370331,10485,False
VPS28,6.055312564459001,10486,False
